latitude,longitude,installation_year,age,pressure,depth,prev_repairs,last_inspection,traffic_load,elevation,ground_movement_risk,water_proximity,temp_fluctuation,leak_count,days_since_last_leak,avg_repair_cost,had_leak_recently,material_Asbestos Cement,material_Cast Iron,material_Ductile Iron,material_HDPE,material_PVC,material_Steel,diameter_large (14-24),diameter_medium (8-12),diameter_small (2-6),diameter_very large (>24),soil_type_Clay,soil_type_Loam,soil_type_Rocky,soil_type_Sandy,soil_type_Silt
34.71666181516861,-117.93403321547824,1960,63,65.61,5.33,0,504,2,330.1380217078398,9.775253450166078,3164.2570181230913,12.005522616889227,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
38.1241600064961,-122.75803924410674,1943,80,53.72,6.63,7,122,5,808.5901153639843,2.9834194512784373,4631.583560250849,11.244419730019299,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
39.42339151728115,-121.10293066890235,1937,86,32.1,6.64,2,784,3,727.5643757348854,7.138776214529809,117.85121804988863,39.42732121083174,0.0,1825.0,0.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
36.148405064715455,-117.5041874544701,1965,58,45.33,5.02,1,192,10,277.61889486166257,7.887914172679599,387.89846924813577,42.27306590358258,1.0,158.0,1811.14,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
37.0263820767743,-121.15780700573035,1963,60,50.88,7.02,2,170,9,628.8052397212714,4.167421911833797,4392.868591724889,23.117225009724937,0.0,1825.0,0.0,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
35.20314316393087,-119.84814608345499,1933,90,28.5,3.29,3,665,10,503.16569369616417,1.6635848460669367,4469.578466166732,6.423495057116956,0.0,1825.0,0.0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
40.29064126952867,-124.06342092161077,1943,80,90.13,6.2,4,45,5,389.4559299694904,9.128551150271324,3067.223260187678,47.452569395821264,0.0,1825.0,0.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
35.64784607799501,-117.40553952682573,1949,74,43.77,7.85,1,864,4,191.24563679088467,9.281260358942829,4217.167501207626,24.515599321484135,0.0,1825.0,0.0,0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
33.5843297084415,-114.61899326959704,1955,68,89.85,3.99,2,741,4,337.8304560339949,7.3695940668996665,84.51910236608906,43.71831258909097,1.0,358.0,25304.57,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
35.306945283954214,-118.93531141927508,1932,91,50.38,4.6,6,692,7,25.480957178720452,8.785289358972157,1607.8589065731985,21.991520219143833,0.0,1825.0,0.0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
38.945666102180525,-121.10745313250345,1991,32,59.04,7.37,0,746,5,956.5264355841773,7.683697626214151,1069.057111515616,28.369170736632256,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
36.67862857728143,-117.73845591580006,1969,54,66.37,7.1,5,133,10,199.2758194092128,5.5777532621073895,1351.4076318661128,33.789555819598604,0.0,1825.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
37.64058133634902,-118.14656005532434,1928,95,20.62,3.4,3,974,3,80.43891357554057,0.47350543131552736,162.55247769973224,6.771313913037515,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
37.361220747589655,-119.42541000785359,1957,66,46.87,7.39,2,14,7,989.7476998296164,4.840395566282007,4454.808247232548,28.76626786690848,1.0,340.0,49049.48,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
32.93305900051235,-114.56730565662122,1926,97,71.14,3.02,5,480,4,571.9480426537659,8.711962990354834,2689.2651381190085,47.71651778819248,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
39.42223470024773,-121.18868069570577,1922,101,36.03,7.61,3,34,7,646.7017053156792,8.02820580409559,186.12396326506854,14.51251452608124,0.0,1825.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
34.78636989019295,-115.31977299156065,1927,96,74.04,7.16,4,591,6,429.70785521273046,6.762491600487851,642.3283637543486,30.33230183590257,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
36.32602510509489,-119.04407740406842,1927,96,82.9,5.09,5,812,2,513.2527463074442,2.8645674617034356,1013.4666034851314,30.494458796869218,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
33.156958893325765,-115.81126321282542,1937,86,78.49,5.57,4,27,9,500.20755880840983,2.6968402584785425,4579.27512913434,30.16291651864017,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
39.28693396396973,-120.70270550416903,1926,97,72.34,6.06,3,871,7,46.859347088374136,4.086295029546862,3396.1284284974286,47.759573943488235,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
36.15495947682073,-119.92205060400885,1929,94,55.84,5.89,1,478,4,934.6355772381022,9.393386544718703,208.7118471294397,26.76065125603594,0.0,1825.0,0.0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
35.228601487448934,-115.2625997759094,1939,84,106.43,6.79,5,178,5,586.1301465754227,1.1313329934389615,3587.0449092067925,15.594331449347168,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
41.673570265034606,-120.36766897088368,1963,60,54.68,6.23,3,143,8,207.00726389241308,4.853931507465887,2934.611881608104,32.17131691319186,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
35.57544284329902,-116.46546474557888,1943,80,39.32,7.63,4,133,9,569.9135275464616,7.823441497788011,1687.3273449357457,11.337257820052985,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
38.98519974791989,-122.0259600624877,1976,47,60.6,6.23,5,966,7,245.31389783873868,9.175371040770916,2254.1731968536956,16.171890466301978,0.0,1825.0,0.0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
34.09864659082327,-115.71735697906637,1935,88,59.16,7.19,5,1073,6,529.8915194626697,6.682246158124609,276.3924988784705,19.770084011579602,0.0,1825.0,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
40.920613438621345,-124.00443463217752,1971,52,30.82,4.97,1,752,1,302.3096463634772,0.6520888317271034,2145.3391328336406,23.79573208685016,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36.26917303632753,-119.52293420754133,1921,102,56.62,4.38,5,1092,4,353.49418529162466,6.707952893700556,4354.723703645421,30.116718759411874,0.0,1825.0,0.0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
37.9222340691112,-119.47359899136201,1985,38,49.03,7.38,2,124,2,702.2863730159365,7.15632054933359,759.4321024214601,44.32062136983657,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
33.19353413254646,-116.6876999063494,1949,74,65.84,5.26,6,865,10,94.6799770840221,1.270149688850557,4255.57885610203,47.22574408519717,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
32.8581283866911,-116.01528792028176,1927,96,52.19,5.67,4,531,8,453.4526699143426,4.23089117787211,4660.074201539563,9.461303407055922,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
41.538270188801505,-123.06128044461863,1937,86,52.6,4.7,8,896,4,198.94426609439188,9.013541915588908,2025.8423197789032,14.5679884375059,0.0,1825.0,0.0,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
40.71419736872608,-123.25406354801734,1975,48,26.67,7.18,1,534,7,241.1211548296457,3.7598632316724423,2161.068748528524,12.816870459117535,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
35.245200986750056,-120.54093372448216,1965,58,62.29,3.78,1,901,1,313.83190564539973,4.099893828339093,3824.1380965178378,12.881681332862705,1.0,165.0,3424.0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
41.50390713070768,-123.01740983285956,1947,76,35.49,3.73,6,269,4,613.0780482208839,8.880351955525414,3052.0321602423605,22.612968586588828,1.0,333.0,4109.6,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
38.538630558549826,-120.76244337855827,1933,90,71.17,6.48,5,113,7,61.47833459066898,6.78432402667556,2405.212742164584,19.020267758058946,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
39.39022730136828,-120.71586257943183,1928,95,22.08,4.23,5,660,2,672.2522631410525,5.91866621882458,4264.57662809087,48.57611007322931,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
37.57831258198493,-122.4476909961318,1942,81,61.33,3.25,5,153,1,813.5468410985908,7.823459516663171,766.6620454058293,29.930491476216012,1.0,315.0,2051.33,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
36.72609811186164,-119.36499179528252,1962,61,60.42,4.82,7,463,10,835.2120356995571,7.976805917086338,3610.567800455374,36.45371443040804,0.0,1825.0,0.0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
38.04250443067513,-119.62585853600267,1928,95,45.04,5.66,8,660,4,112.23004145115179,0.9467929692856214,3465.8712482353317,12.685467216099834,0.0,1825.0,0.0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
35.90063134806127,-120.99656064834623,1931,92,45.12,7.68,3,179,6,72.50368478361347,5.097701467998838,1082.5456016063113,30.44746411460353,0.0,1825.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
38.17446759414176,-120.36682703708686,1964,59,40.88,6.53,3,404,8,525.9297116146893,2.1375942045496066,3569.112560961536,46.83803148061231,0.0,1825.0,0.0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
35.55964158435943,-118.62268105599641,1929,94,65.32,3.61,4,105,5,147.87455540219375,3.5336644528649854,3657.2921857717643,46.17856691733467,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
34.324222006795274,-117.49980065512861,2001,22,36.28,5.18,1,980,6,298.999417050704,3.5349424404222685,1522.3528676388837,47.045710241151404,0.0,1825.0,0.0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
37.802626246959186,-120.8564754781719,1944,79,30.46,7.6,0,1074,2,122.07469441084973,3.652163123733496,3569.21963388975,25.915400195466997,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
38.89118186934578,-120.95869759143062,1948,75,63.95,7.91,5,454,8,22.122657567183346,5.372777630214119,1113.9347737576145,49.11536037653107,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
41.465892057999504,-121.8656516763919,1942,81,69.12,7.42,6,1065,3,801.9442965156817,6.653943250560235,4439.456610004101,32.752832579743725,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
39.009157876138914,-121.45453770413114,1934,89,42.83,5.58,7,281,10,403.86229571804336,1.3525063041251362,3721.1146569308066,30.41129041293448,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
38.4233004568497,-123.12147629394934,1935,88,75.5,5.37,2,495,1,588.4886846103408,2.870667171497691,3007.8416996659776,11.182364672757053,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
41.85421753711297,-122.30447767180905,1932,91,81.11,3.43,8,589,10,242.42731881218472,9.437964022222921,45.426512498258354,32.01156304651866,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
36.572120652481054,-117.90072721251985,1951,72,27.23,7.77,2,214,2,816.5703812938392,4.669140156499184,787.4214926515033,28.320724654578363,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
40.76056988224231,-122.60309581623132,1974,49,30.76,4.5,1,367,8,22.647169790392052,3.2591250614227985,4873.9687078224515,18.744512985225178,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
33.941557673054,-118.2230158592841,1957,66,9.86,3.19,6,910,4,940.8654248378481,7.242859440013186,1999.520062048516,35.86915363601832,0.0,1825.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
41.41933126385159,-121.4030688475554,1955,68,40.21,3.31,5,44,2,616.9981331907265,8.383534060237869,3505.0296134604573,36.64855749667183,0.0,1825.0,0.0,0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
34.168884949581155,-119.11150613704679,1943,80,37.75,3.26,4,603,1,534.4312320818614,0.5036454633762588,3147.14304286164,14.191304527444307,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
39.85761322963801,-123.08844901261972,1941,82,43.3,5.38,8,693,9,937.4459636829085,0.3346038733183543,3310.0809806295283,9.477789235248522,0.0,1825.0,0.0,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
41.60928279530889,-123.0004498030349,1960,63,34.4,5.55,2,372,1,748.40993857087,5.282974848254267,2907.782291307093,44.43069940840722,0.0,1825.0,0.0,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
36.77446490555417,-117.22445643423994,1976,47,124.66,5.72,4,343,3,815.7789819528972,3.6928988587877534,1083.375142746289,17.287918294723163,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
35.71082472946344,-117.09235474093228,1949,74,39.77,3.4,7,1061,9,156.80238136737267,3.0755310401457994,2031.3596442076803,23.999803312578223,0.0,1825.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
40.7370717326,-121.93804932529905,1946,77,53.24,4.37,2,87,9,548.9631905616551,7.211020579439065,4428.079298247188,38.11353223760993,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
35.85799532457685,-121.1858512386449,1927,96,14.18,6.41,4,44,10,787.901113700861,0.995575253189489,4341.748315715603,39.75275941185734,0.0,1825.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
35.143542777778315,-120.34810816245503,1950,73,44.77,6.58,3,716,3,62.33816191427244,8.100468125821875,968.5323648039989,5.199408039070861,0.0,1825.0,0.0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
33.82353508259144,-115.40461617892389,1926,97,30.5,3.06,6,170,10,536.5780419821051,7.160665629245036,203.16755262251905,37.21884977860247,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
40.59200821727514,-123.94796882298446,1975,48,29.41,4.3,2,161,3,429.6237651436015,8.787466059860021,805.6481042152835,13.473582241125111,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
37.174016429604784,-121.2425295206806,1936,87,55.95,6.88,7,132,7,975.0653457827062,0.528030760395739,1385.3799266687477,38.01743385293583,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
40.3255906855326,-123.60468241307738,1963,60,19.63,5.93,3,180,7,967.852608127456,6.469745225298812,3757.915079020388,30.1122771970596,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
39.24833925676715,-123.31871712947037,1962,61,43.2,7.18,4,446,3,235.25237649902962,5.421144373501251,3563.864005451227,17.263169614989643,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
37.62231525537951,-121.82151895526002,1927,96,52.72,6.92,11,1049,8,506.4104302484714,3.057084019280402,2516.7009260859613,33.778439480178804,0.0,1825.0,0.0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
35.75899145893668,-117.49717215535898,1950,73,55.14,5.86,3,831,6,65.64884629766877,1.3337063347152533,4163.8471546529145,18.832230997453117,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
33.467848259325784,-114.93323473538445,1926,97,24.2,3.92,3,411,6,277.71342750064434,1.3547534103211023,776.0896435236414,15.973214851010221,0.0,1825.0,0.0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
37.64294506476325,-121.51738691507549,1945,78,36.68,6.45,5,947,9,218.27950278112775,7.907552498408753,683.9232976324649,30.01542321513247,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
33.50367828176484,-115.96506479886405,1948,75,37.4,4.57,2,494,3,545.1765437324939,7.7574411784894535,3998.5857865295998,47.26233306149742,0.0,1825.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
39.26609194918301,-122.65315202410405,1964,59,39.06,3.73,2,760,2,110.70410159878985,8.283974929781465,2285.240071194079,24.06124126181324,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
35.439894476238734,-119.796297607987,1939,84,42.19,3.52,7,55,3,734.9904077626115,5.92953465224746,2731.438227662929,29.84396137820932,0.0,1825.0,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
38.61257502041464,-122.4295786893353,1958,65,73.93,6.41,2,784,3,988.1727729132256,2.4617859426060154,1296.1562877993172,31.926079631148344,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
34.05435393931362,-117.23633478900919,1966,57,87.92,5.19,4,812,10,255.60742645170765,7.090331298515471,453.73016140729914,36.009282495117546,0.0,1825.0,0.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
39.50559869355766,-121.84520729275197,1925,98,67.25,4.88,5,61,10,301.4775919748206,2.3752210091280093,30.103399503835227,13.63622524024116,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
41.14086206011286,-121.66888490794459,1943,80,85.59,7.89,3,203,3,434.95713425784857,7.455560520223648,4167.6367424382215,11.060006657225692,1.0,251.0,21066.67,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
36.47982762740548,-119.09710120134287,1943,80,29.6,4.53,4,996,7,197.56447693605693,0.4404040338809956,1597.2081832055123,14.804959891433203,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
33.71421252142363,-118.38650678757284,1958,65,60.65,7.55,2,555,6,726.8505539870198,8.682177918208714,3655.263413315696,6.9436615217349145,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
35.13287134279692,-119.77839173957094,1954,69,30.3,6.45,4,412,7,771.2731814486601,8.279313899447821,3082.47880510509,38.14126360774515,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
39.59098838509357,-122.97206834593204,1944,79,49.54,6.69,1,17,2,709.6559253398023,4.991378564814905,3917.8612093191846,12.727037530932444,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
33.029415864159354,-114.92685759241286,1939,84,33.03,5.97,3,69,6,270.1531252208259,1.5815751438170778,2646.8383760526913,42.772638852404846,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
36.90039464493474,-119.38830377461701,1938,85,35.47,5.34,5,837,7,482.28441677915424,3.2734117148831077,396.196374065268,9.600647608886302,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
35.21133865040251,-118.34901186073994,1944,79,64.32,6.07,3,943,8,822.9943248782592,1.1741269650807384,4093.2689109233224,16.611454920223828,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
36.199202906835296,-116.80756665797581,1943,80,24.24,6.4,3,792,1,977.6069033002875,6.246182730178895,4402.126612581441,28.888403979060634,0.0,1825.0,0.0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
33.65524996380654,-117.8526061717895,1930,93,26.14,6.45,4,214,5,125.10893014979352,9.4490648469459,3608.903288169476,17.47027440009755,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
37.607020811489384,-118.45417905321575,1957,66,15.09,3.36,4,736,1,418.23427496416343,6.9761857719883045,1738.9056773101152,14.812062323851151,0.0,1825.0,0.0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
34.13767043999908,-115.33985708477445,1935,88,49.5,5.73,5,991,8,753.8553889461218,7.154425485955537,914.8651600163881,46.655659245758955,0.0,1825.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
35.540538905410266,-116.48692439367161,1939,84,76.31,3.39,3,604,4,210.5108711643342,3.9798968340342356,2850.6300055773454,9.037389636037148,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
35.73918235289361,-116.04260402807384,1939,84,49.7,6.02,6,221,1,686.3917414012567,2.348336088749967,2461.822529908968,48.64226086472949,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
37.66903192742495,-118.70702009379035,1942,81,32.45,3.11,4,225,10,413.7363857368341,7.0367137902589025,1497.8197390823466,12.065357425806788,0.0,1825.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
34.24385908506086,-115.8803482570635,1955,68,18.26,5.92,2,1060,10,28.41182055060132,5.789330648625469,2913.54072206336,45.39958745471072,0.0,1825.0,0.0,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
37.188664766099805,-119.73748549904066,1928,95,53.09,3.58,5,83,4,902.0103651570373,6.649865871686184,3384.2993479535367,31.321445323758844,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
36.93055864779321,-120.70250612645205,1962,61,24.14,5.9,1,951,7,271.7989537829329,8.245890112268846,3252.0482216132364,10.016453228106876,0.0,1825.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
34.42729517118523,-116.67090250853472,1960,63,44.96,5.83,3,848,2,116.0314193814106,1.82479807845507,4963.8838595318475,37.241525715350896,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
35.65074951968167,-116.90790018266654,1949,74,34.96,4.28,1,1070,6,306.4453180907737,9.368564538223165,2458.6457245507786,11.529260891104402,0.0,1825.0,0.0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
40.50084044329459,-122.3022862037408,1960,63,31.07,3.26,2,99,5,892.9747138179332,9.176616661501505,3796.1596310769673,17.075024318883436,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
37.44184877337691,-118.55970872625554,1926,97,38.88,7.78,3,834,10,651.2764568037005,3.2213540918715444,2671.2082091881275,27.66163597101002,0.0,1825.0,0.0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
41.73475368700829,-122.82882961806479,1985,38,9.54,3.94,0,792,3,449.7337623679455,8.022131414191753,1837.2958584406097,41.28144825248881,1.0,350.0,7238.99,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
40.972794735079894,-121.48476996612915,1947,76,72.53,7.52,2,378,2,509.13126923833863,9.621937173402785,4794.257654637788,20.242202918278128,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
41.31953924381752,-123.81092607413292,1927,96,52.05,6.57,6,436,6,6.099016856922601,0.07712718167956933,632.2710511932761,42.59754425107546,0.0,1825.0,0.0,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39.383300137008774,-121.22912086035315,1973,50,81.03,5.63,4,1032,1,893.1931198791476,0.6602954814521012,3014.3492352004005,19.981617121888203,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
37.340334295629916,-118.76962836231593,1961,62,63.78,6.72,1,899,8,625.3609004431153,9.402641560528354,4183.076667705892,40.63689600287695,0.0,1825.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
33.499585774762615,-117.44379249710438,1936,87,56.22,5.24,8,222,8,784.6370759673289,7.7521337122733405,790.9075662410442,20.648670380383948,0.0,1825.0,0.0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
38.80811616664222,-120.94713740778523,1937,86,68.98,5.3,5,976,4,422.5055316989361,4.043052752928605,2049.9354033829627,19.33381123209859,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
41.9111060031357,-121.58214317712856,1966,57,39.98,5.56,1,502,1,906.7439978321918,2.4160580055732197,4027.5239296904924,15.847355269559115,1.0,330.0,6085.5,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
35.059469948630934,-115.18186224709888,1955,68,36.56,3.9,3,581,4,657.4615842280585,6.7095313420330225,1428.603370984332,26.49846158480018,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
38.15512999048852,-118.8384651616632,1956,67,61.56,6.08,1,1067,1,683.0357563449854,3.8842916744254152,3497.9621871106897,11.751739078486779,1.0,25.0,5493.69,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
34.58698026707035,-119.78462437690081,1938,85,82.83,6.15,4,691,7,335.5477138245229,1.918586417213719,1355.3397682423652,12.16234597286334,0.0,1825.0,0.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
33.12508306905477,-117.08715470646641,1963,60,48.9,7.21,0,34,4,635.0574881213116,6.530820640042379,2040.985565757324,9.615597497156834,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
32.997162144356295,-116.28008951114009,1948,75,37.59,4.13,3,939,3,1.4322632594412354,5.795965876201126,980.2453588816418,47.21020784716051,0.0,1825.0,0.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
40.65450936383675,-122.05765944743806,1938,85,47.91,5.6,7,1075,3,133.54374118047895,9.491087729726743,1255.1051237984245,25.858803432724265,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
34.24622245007724,-118.44217070487919,1982,41,74.42,3.39,1,631,4,471.10103962351104,4.992363953510618,1360.6572177028336,42.0685367807568,0.0,1825.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
37.26729356763485,-119.90471382209518,1938,85,39.49,7.55,3,56,7,413.39631621304864,0.9722513408488898,4134.173214107383,45.21510470156224,1.0,247.0,19368.44,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
35.97726852459189,-116.02537628664511,1973,50,48.0,4.24,0,389,2,142.00819226261675,9.335383277089829,1116.4094004214887,33.03306414605004,0.0,1825.0,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
39.42069237155068,-122.40346775057321,1936,87,38.0,6.46,5,313,8,697.1940013638481,0.2204113217745407,1442.3989657310742,42.984413800665315,1.0,77.0,483426.69,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
41.00010192289736,-121.68948140945987,1946,77,56.44,3.89,3,809,5,519.0906753669901,9.76607897214353,591.9889776923676,16.493458728371515,0.0,1825.0,0.0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
35.31367927281049,-118.49101994730898,1951,72,74.46,3.32,3,705,6,321.6025923163135,7.981216357046529,2285.253953026589,42.643624527206924,0.0,1825.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
38.72664179518628,-122.05153067857303,1935,88,14.62,6.39,7,742,7,189.69446885523033,4.721685279941821,4233.5616726722355,24.965349671296476,1.0,191.0,20859.14,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
